GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
1501,-1998.2123,-18885.6102,-3569.1316,92.19287016,-20883.8225,-3476.93872984,-24360.7612298
1502,-1988.4338,-18962.0697,-3518.7574,92.07058968,-20950.5035,-3426.68681032,-24377.1903103
1503,-1964.9451,-18878.5364,-3562.227,92.26542384,-20843.4815,-3469.96157616,-24313.4430762
1504,-1959.6378,-18880.8033,-3579.8592,93.04530696,-20840.4411,-3486.81389304,-24327.254993
1505,-1986.1279,-18916.5679,-3566.819,91.75941576,-20902.6958,-3475.05958424,-24377.7553842
1506,-2007.7698,-18947.0149,-3555.4699,91.81995192,-20954.7847,-3463.64994808,-24418.4346481
1507,-1977.9776,-18999.7209,-3511.9177,91.12830408,-20977.6985,-3420.78939592,-24398.4878959
1508,-2012.769,-18876.6037,-3577.6149,92.77193592,-20889.3727,-3484.84296408,-24374.2156641
1509,-1975.6295,-18956.11,-3562.0724,92.0639268,-20931.7395,-3470.0084732,-24401.7479732
1510,-1959.5618,-18951.3648,-3526.0937,93.65039496,-20910.9266,-3432.44330504,-24343.369905
1511,-1991.9992,-19006.788,-3493.3743,91.44705456,-20998.7872,-3401.92724544,-24400.7144454
1512,-1985.8005,-18927.365,-3565.5374,94.05616392,-20913.1655,-3471.48123608,-24384.6467361
1513,-1976.0439,-18949.9386,-3544.7794,92.764368,-20925.9825,-3452.015032,-24377.997532
1514,-1977.2293,-18896.6286,-3536.5425,92.91775824,-20873.8579,-3443.62474176,-24317.4826418
1515,-1966.9312,-18911.445,-3551.7995,93.11349024,-20878.3762,-3458.68600976,-24337.0622098
1516,-1978.7658,-19011.8671,-3503.3127,92.58081912,-20990.6329,-3410.73188088,-24401.3647809
1517,-1983.8047,-18890.6617,-3563.1943,93.47980752,-20874.4664,-3469.71449248,-24344.1808925
1518,-1967.929,-18932.0909,-3567.8198,94.1661144,-20900.0199,-3473.6536856,-24373.6735856
1519,-1994.4547,-18786.4343,-3636.504,92.646936,-20780.889,-3543.857064,-24324.746064
1520,-2013.8596,-18829.9582,-3603.7645,92.90578752,-20843.8178,-3510.85871248,-24354.6765125
1521,-1996.935,-18815.6009,-3622.6695,92.41899264,-20812.5359,-3530.25050736,-24342.7864074
1522,-1942.1738,-18829.827,-3604.8952,94.80540168,-20772.0008,-3510.08979832,-24282.0905983
1523,-1980.2286,-18883.4372,-3564.6096,92.11832784,-20863.6658,-3472.49127216,-24336.1570722
1524,-1964.6035,-18966.14,-3495.5045,92.51252496,-20930.7435,-3402.99197504,-24333.735475
1525,-1964.9274,-18921.1677,-3553.4792,92.50592472,-20886.0951,-3460.97327528,-24347.0683753
1526,-1980.7312,-18927.9352,-3542.7189,91.30783176,-20908.6664,-3451.41106824,-24360.0774682
1527,-1977.0876,-18969.5729,-3528.2063,92.53553184,-20946.6605,-3435.67076816,-24382.3312682
1528,-2014.4549,-18891.7251,-3519.5945,92.07798192,-20906.18,-3427.51651808,-24333.6965181
1529,-1972.2821,-18902.8089,-3572.3061,94.04122752,-20875.091,-3478.26487248,-24353.3558725
1530,-1988.0295,-18907.7584,-3570.085,92.95029792,-20895.7879,-3477.13470208,-24372.9226021
1531,-1978.6397,-18814.6958,-3640.3428,94.017114,-20793.3355,-3546.325686,-24339.661186
1532,-1951.2391,-18886.8881,-3571.9369,93.1786632,-20838.1272,-3478.7582368,-24316.8854368
1533,-1966.918,-18787.5995,-3639.8541,92.7214488,-20754.5175,-3547.1326512,-24301.6501512
1534,-2003.1205,-18834.2863,-3599.713,91.2067308,-20837.4068,-3508.5062692,-24345.9130692
1535,-1998.2578,-18847.6666,-3609.9555,91.58280408,-20845.9244,-3518.37269592,-24364.2970959
1536,-1964.3853,-18854.5064,-3601.1288,92.4440868,-20818.8917,-3508.6847132,-24327.5764132
1537,-1949.2842,-18858.0717,-3621.8894,93.95279856,-20807.3559,-3527.93660144,-24335.2925014
1538,-1967.5216,-18930.5719,-3522.2762,93.67097472,-20898.0935,-3428.60522528,-24326.6987253
1539,-1969.1382,-18829.2091,-3589.5696,94.53373632,-20798.3473,-3495.03586368,-24293.3831637
1540,-2001.8526,-18867.7952,-3558.5622,92.37645072,-20869.6478,-3466.18574928,-24335.8335493
1541,-1975.975,-18848.8422,-3555.8646,94.62294432,-20824.8172,-3461.24165568,-24286.0588557
1542,-1987.777,-18890.9112,-3551.584,93.07399824,-20878.6882,-3458.51000176,-24337.1982018
1543,-1984.76,-18919.3175,-3536.7993,92.21036544,-20904.0775,-3444.58893456,-24348.6664346
1544,-1967.9132,-18974.912,-3469.1131,93.9848976,-20942.8252,-3375.1282024,-24317.9534024
1545,-1969.5341,-19039.0504,-3430.3568,92.82576024,-21008.5845,-3337.53103976,-24346.1155398
1546,-1970.8939,-18826.6925,-3560.0821,93.65007672,-20797.5864,-3466.43202328,-24264.0184233
1547,-1975.1126,-19008.035,-3451.0594,91.38212568,-20983.1476,-3359.67727432,-24342.8248743
1548,-2010.638,-18988.0567,-3443.401,92.61989064,-20998.6947,-3350.78110936,-24349.4758094
1549,-1953.0873,-18974.9107,-3461.2179,89.42690808,-20927.998,-3371.79099192,-24299.7889919
1550,-1950.4033,-19062.3227,-3415.7796,89.05351896,-21012.726,-3326.72608104,-24339.452081
1551,-1996.4144,-18974.9601,-3448.7526,90.0881856,-20971.3745,-3358.6644144,-24330.0389144
1552,-1966.5592,-19003.7208,-3461.8933,93.47286384,-20970.28,-3368.42043616,-24338.7004362
1553,-1962.2345,-19037.2028,-3433.9725,93.93367752,-20999.4373,-3340.03882248,-24339.4761225
1554,-2000.6862,-18961.577,-3469.333,90.95353488,-20962.2632,-3378.37946512,-24340.6426651
1555,-1990.3795,-18949.2494,-3503.2134,93.32515296,-20939.6289,-3409.88824704,-24349.517147
1556,-1961.823,-19005.1125,-3498.5658,91.87653888,-20966.9355,-3406.68926112,-24373.6247611
1557,-1972.745,-18987.986,-3518.8824,91.76509872,-20960.731,-3427.11730128,-24387.8483013
1558,-1956.5726,-18855.4563,-3603.7606,92.69168832,-20812.0289,-3511.06891168,-24323.0978117
1559,-1964.0086,-18929.7697,-3575.5505,92.47299408,-20893.7783,-3483.07750592,-24376.8558059
1560,-1973.0545,-18935.4772,-3539.6044,92.96886888,-20908.5317,-3446.63553112,-24355.1672311
1561,-1953.6819,-18930.8445,-3565.2205,93.2937588,-20884.5264,-3471.9267412,-24356.4531412
1562,-1967.7381,-18958.6114,-3556.6759,93.86210664,-20926.3495,-3462.81379336,-24389.1632934
1563,-1988.5704,-18923.5426,-3544.8513,92.44375632,-20912.113,-3452.40754368,-24364.5205437
1564,-1973.7184,-19019.0873,-3501.0891,91.91976624,-20992.8057,-3409.16933376,-24401.9750338
1565,-1935.3372,-18922.2882,-3562.2892,94.38771456,-20857.6254,-3467.90148544,-24325.5268854
1566,-1940.2583,-18941.7016,-3542.1371,94.1302836,-20881.9599,-3448.0068164,-24329.9667164
1567,-1991.1399,-18927.0418,-3543.4188,92.3593536,-20918.1817,-3451.0594464,-24369.2411464
1568,-1937.9749,-18970.1448,-3513.1431,93.78535248,-20908.1197,-3419.35774752,-24327.4774475
1569,-1959.3183,-18840.6096,-3568.1306,93.90917304,-20799.9279,-3474.22142696,-24274.149327
1570,-1968.0507,-18935.9258,-3565.21,95.01312096,-20903.9765,-3470.19687904,-24374.173379
1571,-1974.5524,-18893.987,-3584.6878,97.2786384,-20868.5394,-3487.4091616,-24355.9485616
1572,-1946.5503,-18853.0673,-3610.2138,94.15238328,-20799.6176,-3516.06141672,-24315.6790167
1573,-1974.2309,-18980.1485,-3494.3356,94.7591136,-20954.3794,-3399.5764864,-24353.9558864
1574,-1960.8642,-18971.5109,-3490.4251,94.77623592,-20932.3751,-3395.64886408,-24328.0239641
1575,-1941.6581,-19004.0815,-3470.149,94.08509568,-20945.7396,-3376.06390432,-24321.8035043
1576,-1973.7285,-18991.8427,-3481.665,93.8391192,-20965.5712,-3387.8258808,-24353.3970808
1577,-1957.3467,-19036.6768,-3515.3347,93.84566616,-20994.0235,-3421.48903384,-24415.5125338
1578,-1958.1433,-19022.9769,-3479.99,92.81321064,-20981.1202,-3387.17678936,-24368.2969894
1579,-1967.5933,-19106.0402,-3420.0065,92.07635616,-21073.6335,-3327.93014384,-24401.5636438
1580,-1966.7916,-19026.0274,-3434.575,92.360034,-20992.819,-3342.214966,-24335.033966
1581,-2009.8006,-18918.6615,-3531.5509,92.5703928,-20928.4621,-3438.9805072,-24367.4426072
1582,-1976.152,-18896.7106,-3573.2569,93.791862,-20872.8626,-3479.465038,-24352.327638
1583,-1965.3352,-18988.9653,-3459.7714,92.2856148,-20954.3005,-3367.4857852,-24321.7862852
1584,-1990.4348,-19021.9351,-3463.0358,91.56316392,-21012.3699,-3371.47263608,-24383.8425361
1585,-1999.7305,-18894.9859,-3527.9015,90.7176384,-20894.7164,-3437.1838616,-24331.9002616
1586,-1969.1362,-18922.9471,-3541.3655,93.17404872,-20892.0833,-3448.19145128,-24340.2747513
1587,-1987.3562,-18900.2644,-3518.1337,91.64986344,-20887.6206,-3426.48383656,-24314.1044366
1588,-1972.2759,-18984.6753,-3448.0175,90.7763904,-20956.9512,-3357.2411096,-24314.1923096
1589,-1986.5328,-19011.3709,-3487.059,91.31174424,-20997.9037,-3395.74725576,-24393.6509558
1590,-1959.9952,-18959.7106,-3514.2716,92.74889016,-20919.7058,-3421.52270984,-24341.2285098
1591,-1990.4835,-18982.3682,-3470.3969,91.66987872,-20972.8517,-3378.72702128,-24351.5787213
1592,-1985.7678,-18994.616,-3457.9342,91.52050752,-20980.3838,-3366.41369248,-24346.7974925
1593,-1966.0993,-19019.4199,-3427.6581,90.31618008,-20985.5192,-3337.34191992,-24322.8611199
1594,-1961.4539,-18961.8863,-3490.7696,91.3655124,-20923.3402,-3399.4040876,-24322.7442876
1595,-1977.1074,-19031.6662,-3432.6914,92.56035528,-21008.7736,-3340.13104472,-24348.9046447
1596,-1983.9396,-19009.7516,-3440.9628,91.06888464,-20993.6912,-3349.89391536,-24343.5851154
1597,-1956.2417,-19058.9478,-3411.1723,91.45954224,-21015.1895,-3319.71275776,-24334.9022578
1598,-1975.7397,-18976.8723,-3499.6018,93.7339236,-20952.612,-3405.8678764,-24358.4798764
1599,-1967.4491,-18965.6408,-3478.5337,92.93803776,-20933.0899,-3385.59566224,-24318.6855622
1600,-1924.4935,-19095.6645,-3419.5638,93.46671072,-21020.158,-3326.09708928,-24346.2550893
1601,-1981.7669,-18953.0123,-3463.526,92.99835864,-20934.7792,-3370.52764136,-24305.3068414
1602,-1966.0145,-19027.7019,-3418.2633,91.15771752,-20993.7164,-3327.10558248,-24320.8219825
1603,-1972.2615,-18978.0402,-3438.1887,92.22185448,-20950.3017,-3345.96684552,-24296.2685455
1604,-1969.9694,-19017.7804,-3431.0104,92.1948192,-20987.7498,-3338.8155808,-24326.5653808
1605,-1993.2364,-18973.0351,-3459.3461,92.51211528,-20966.2715,-3366.83398472,-24333.1054847
1606,-2011.8304,-19027.4092,-3436.2689,91.3172256,-21039.2396,-3344.9516744,-24384.1912744
1607,-1951.409,-19060.4583,-3416.2218,89.83625184,-21011.8673,-3326.38554816,-24338.2528482
1608,-2000.3681,-18984.8116,-3440.6241,89.69053752,-20985.1797,-3350.93356248,-24336.1132625
1609,-1967.8623,-19040.0455,-3387.6237,91.2646224,-21007.9078,-3296.3590776,-24304.2668776
1610,-1981.1407,-19018.7255,-3426.4946,93.39720984,-20999.8662,-3333.09739016,-24332.9635902
1611,-1985.6185,-18973.4625,-3477.8754,92.25834624,-20959.081,-3385.61705376,-24344.6980538
1612,-2011.6,-18941.6445,-3476.1665,91.77093216,-20953.2445,-3384.39556784,-24337.6400678
1613,-1975.4219,-19120.2891,-3403.9943,90.60253704,-21095.711,-3313.39176296,-24409.102763
1614,-1954.614,-18967.295,-3470.4032,91.53852264,-20921.909,-3378.86467736,-24300.7736774
1615,-1970.8215,-19045.4436,-3430.6121,90.19518912,-21016.2651,-3340.41691088,-24356.6820109
1616,-1969.8697,-18966.6805,-3454.5805,91.56249792,-20936.5502,-3363.01800208,-24299.5682021
1617,-1950.2057,-19036.9608,-3396.9551,92.261466,-20987.1665,-3304.693634,-24291.860134
1618,-1970.2773,-19021.0942,-3416.4678,92.7784188,-20991.3715,-3323.6893812,-24315.0608812
1619,-1983.9777,-18977.4758,-3450.004,90.86535864,-20961.4535,-3359.13864136,-24320.5921414
1620,-1993.2504,-18844.3916,-3518.9313,92.1991248,-20837.642,-3426.7321752,-24264.3741752
1621,-1950.0905,-19015.6871,-3450.2533,91.33113816,-20965.7776,-3358.92216184,-24324.6997618
1622,-1988.4983,-18931.5187,-3453.3074,90.9271872,-20920.017,-3362.3802128,-24282.3972128
1623,-1960.1932,-19020.8378,-3417.2037,91.98116352,-20981.031,-3325.22253648,-24306.2535365
1624,-1996.564,-19085.9998,-3430.6021,92.40633,-21082.5638,-3338.19577,-24420.75957
1625,-1987.5883,-19036.51,-3427.6443,92.65880016,-21024.0983,-3334.98549984,-24359.0837998
1626,-1960.6693,-19076.4947,-3376.6133,91.65942864,-21037.164,-3284.95387136,-24322.1178714
1627,-1970.3209,-19077.834,-3442.329,91.19579688,-21048.1549,-3351.13320312,-24399.2881031
1628,-2015.6167,-19039.2661,-3433.9231,91.93308192,-21054.8828,-3341.99001808,-24396.8728181
1629,-1966.6527,-19072.3979,-3422.3781,91.2323592,-21039.0506,-3331.1457408,-24370.1963408
1630,-1948.7835,-19021.569,-3423.9139,91.80019944,-20970.3525,-3332.11370056,-24302.4662006
1631,-1963.2358,-19007.8,-3459.6508,92.07638136,-20971.0358,-3367.57441864,-24338.6102186
1632,-1952.2677,-18938.4572,-3530.3216,92.01957912,-20890.7249,-3438.30202088,-24329.0269209
1633,-1963.4863,-18927.7407,-3499.1216,91.20140784,-20891.227,-3407.92019216,-24299.1471922
1634,-1977.2564,-18942.4806,-3504.2196,92.06842032,-20919.737,-3412.15117968,-24331.8881797
1635,-1999.4792,-18910.2583,-3501.2954,90.26535312,-20909.7375,-3411.03004688,-24320.7675469
1636,-1967.8398,-19054.0706,-3460.1202,91.11421944,-21021.9104,-3369.00598056,-24390.9163806
1637,-2002.0308,-19018.1333,-3448.4021,91.60908912,-21020.1641,-3356.79301088,-24376.9571109
1638,-1976.896,-18921.2923,-3518.6528,92.60014392,-20898.1883,-3426.05265608,-24324.2409561
1639,-1972.5183,-19024.1941,-3425.4972,91.5067368,-20996.7124,-3333.9904632,-24330.7028632
1640,-1996.2715,-18928.7089,-3515.4373,91.40286816,-20924.9804,-3424.03443184,-24349.0148318
1641,-1998.8871,-18954.5154,-3487.3035,93.34276344,-20953.4025,-3393.96073656,-24347.3632366
1642,-1966.1717,-18980.5433,-3475.2894,92.91332736,-20946.715,-3382.37607264,-24329.0910726
1643,-1995.6426,-19011.3819,-3492.0432,92.62678392,-21007.0245,-3399.41641608,-24406.4409161
1644,-1983.5999,-18948.4721,-3491.3022,93.37563216,-20932.072,-3397.92656784,-24329.9985678
1645,-1990.3853,-19024.0918,-3464.0026,91.5715512,-21014.4771,-3372.4310488,-24386.9081488
1646,-1967.2646,-18979.5774,-3462.1694,93.65583312,-20946.842,-3368.51356688,-24315.3555669
1647,-2001.8904,-19017.5038,-3430.4054,92.16446256,-21019.3942,-3338.24093744,-24357.6351374
1648,-1994.0133,-19019.1052,-3430.3837,93.90296592,-21013.1185,-3336.48073408,-24349.5992341
1649,-1979.6243,-19049.0993,-3446.4646,92.8117872,-21028.7236,-3353.6528128,-24382.3764128
1650,-1987.9247,-18974.1274,-3490.874,92.44611072,-20962.0521,-3398.42788928,-24360.4799893
1651,-1964.9829,-18957.2917,-3506.0845,92.68488792,-20922.2746,-3413.39961208,-24335.6742121
1652,-1969.9324,-18926.6645,-3482.2686,93.96984888,-20896.5969,-3388.29875112,-24284.8956511
1653,-1960.8769,-18915.8115,-3539.6062,94.29452424,-20876.6884,-3445.31167576,-24322.0000758
1654,-2003.3559,-18884.4669,-3498.9164,92.69632008,-20887.8228,-3406.22007992,-24294.0428799
1655,-1958.6424,-18943.3865,-3537.6968,94.07507472,-20902.0289,-3443.62172528,-24345.6506253
1656,-1969.6994,-18954.5583,-3511.697,92.95526664,-20924.2577,-3418.74173336,-24342.9994334
1657,-1956.1656,-18962.9156,-3491.0944,92.91492576,-20919.0812,-3398.17947424,-24317.2606742
1658,-1974.1108,-18882.0376,-3528.5241,93.24062208,-20856.1484,-3435.28347792,-24291.4318779
1659,-1992.2627,-18924.2615,-3509.3819,90.7648992,-20916.5242,-3418.6170008,-24335.1412008
1660,-1987.6728,-18913.2639,-3521.3881,93.7343052,-20900.9367,-3427.6537948,-24328.5904948
1661,-1950.7434,-18927.0999,-3516.2112,94.74112872,-20877.8433,-3421.47007128,-24299.3133713
1662,-1978.6286,-18943.1669,-3480.2764,94.7454624,-20921.7955,-3385.5309376,-24307.3264376
1663,-1938.8142,-18948.3938,-3477.3152,94.76560872,-20887.208,-3382.54959128,-24269.7575913
1664,-1991.0767,-18884.7904,-3551.3223,93.33523224,-20875.8671,-3457.98706776,-24333.8541678
1665,-1978.0467,-18968.2996,-3480.3109,90.98455752,-20946.3463,-3389.32634248,-24335.6726425
1666,-1980.6203,-18979.0193,-3491.9914,93.23994096,-20959.6396,-3398.75145904,-24358.391059
1667,-1988.9084,-18915.5855,-3512.5123,91.4546052,-20904.4939,-3421.0576948,-24325.5515948
1668,-1978.9753,-18865.6463,-3560.5389,92.79130824,-20844.6216,-3467.74759176,-24312.3691918
1669,-1967.0834,-18908.0588,-3534.3397,93.55926816,-20875.1422,-3440.78043184,-24315.9226318
1670,-2007.1973,-18835.276,-3620.0641,91.54240416,-20842.4733,-3528.52169584,-24370.9949958
1671,-1965.1396,-18869.7848,-3570.1253,93.27163536,-20834.9244,-3476.85366464,-24311.7780646
1672,-1973.6303,-18855.3178,-3584.2517,93.27490992,-20828.9481,-3490.97679008,-24319.9248901
1673,-1947.3884,-18880.6544,-3570.7429,93.2717304,-20828.0428,-3477.4711696,-24305.5139696
1674,-1967.0496,-18879.5471,-3563.0486,94.49239824,-20846.5967,-3468.55620176,-24315.1529018
1675,-1949.8112,-18856.7515,-3566.175,95.20988256,-20806.5627,-3470.96511744,-24277.5278174
1676,-1984.1361,-18909.4786,-3536.2441,93.62439576,-20893.6147,-3442.61970424,-24336.2344042
1677,-1981.5276,-18852.6076,-3555.7673,94.27332888,-20834.1352,-3461.49397112,-24295.6291711
1678,-1973.0093,-18868.5948,-3568.4005,94.59891504,-20841.6041,-3473.80158496,-24315.405685
1679,-1987.4946,-18853.1148,-3541.0274,93.96388584,-20840.6094,-3447.06351416,-24287.6729142
1680,-1967.3954,-18903.2876,-3537.787,92.23924392,-20870.683,-3445.54775608,-24316.2307561
1681,-1987.9637,-18969.6212,-3495.7568,92.47356648,-20957.5849,-3403.28323352,-24360.8681335
1682,-1980.0026,-19037.3786,-3439.1949,92.20203648,-21017.3812,-3346.99286352,-24364.3740635
1683,-1984.5951,-18968.5576,-3429.2758,92.61738576,-20953.1527,-3336.65841424,-24289.8111142
1684,-1954.562,-19029.5764,-3451.5653,91.77281352,-20984.1384,-3359.79248648,-24343.9308865
1685,-1957.3024,-18969.021,-3445.1241,94.26047616,-20926.3234,-3350.86362384,-24277.1870238
1686,-1957.2836,-18966.8098,-3466.0535,91.94470128,-20924.0934,-3374.10879872,-24298.2021987
1687,-1943.0161,-18925.6098,-3502.3383,93.17915784,-20868.6259,-3409.15914216,-24277.7850422
1688,-1954.3603,-18889.392,-3509.4944,93.38365296,-20843.7523,-3416.11074704,-24259.863047
1689,-1964.3851,-18929.4837,-3532.9566,93.53391696,-20893.8688,-3439.42268304,-24333.291483
1690,-1974.6568,-18860.8827,-3546.9427,93.48097824,-20835.5395,-3453.46172176,-24289.0012218
1691,-1990.2846,-18896.7253,-3503.267,93.0958344,-20887.0099,-3410.1711656,-24297.1810656
1692,-1986.5033,-18959.5618,-3481.882,93.3488352,-20946.0651,-3388.5331648,-24334.5982648
1693,-2004.1496,-19015.6274,-3419.6589,91.84864464,-21019.777,-3327.81025536,-24347.5872554
1694,-1930.3484,-18973.1927,-3514.0096,94.12765056,-20903.5411,-3419.88194944,-24323.4230494
1695,-1978.1894,-19100.5704,-3375.9188,91.45217808,-21078.7598,-3284.46662192,-24363.2264219
1696,-1974.1037,-19063.5037,-3418.8618,91.41296112,-21037.6074,-3327.44883888,-24365.0562389
1697,-1951.487,-19095.4074,-3400.674,91.69881696,-21046.8944,-3308.97518304,-24355.869583
1698,-1981.7638,-18921.7891,-3510.6168,92.31547608,-20903.5529,-3418.30132392,-24321.8542239
1699,-1952.9967,-18943.0549,-3467.0171,92.71515312,-20896.0516,-3374.30194688,-24270.3535469
1700,-1983.2891,-19107.3575,-3347.7529,90.90914256,-21090.6466,-3256.84375744,-24347.4903574
1701,-1947.4422,-19026.3744,-3400.8267,92.27938464,-20973.8166,-3308.54731536,-24282.3639154
1702,-1997.3073,-19034.371,-3418.2787,90.56115576,-21031.6783,-3327.71754424,-24359.3958442
1703,-1973.5651,-19120.1451,-3361.0093,92.98979424,-21093.7102,-3268.01950576,-24361.7297058
1704,-1978.4632,-19072.6943,-3359.9189,91.05937776,-21051.1575,-3268.85952224,-24320.0170222
1705,-1964.1174,-19067.501,-3417.1802,90.0793728,-21031.6184,-3327.1008272,-24358.7192272
1706,-1991.508,-19031.9329,-3427.7634,90.6662664,-21023.4409,-3337.0971336,-24360.5380336
1707,-1979.7546,-19081.1797,-3387.4167,91.36850112,-21060.9343,-3296.04819888,-24356.9824989
1708,-1989.0302,-19055.826,-3375.5051,89.86097232,-21044.8562,-3285.64412768,-24330.5003277
1709,-1984.7436,-19050.0873,-3348.7433,91.232496,-21034.8309,-3257.510804,-24292.341704
1710,-1984.4834,-19153.2026,-3316.3279,91.57574808,-21137.686,-3224.75215192,-24362.4381519
1711,-1975.8844,-19083.9152,-3361.3526,92.74497192,-21059.7996,-3268.60762808,-24328.4072281
1712,-1977.9201,-19080.5738,-3383.098,91.74614544,-21058.4939,-3291.35185456,-24349.8457546
1713,-1950.9269,-19165.8969,-3316.3139,90.71149104,-21116.8238,-3225.60240896,-24342.426209
1714,-1983.3723,-19108.91,-3355.0245,89.03235816,-21092.2823,-3265.99214184,-24358.2744418
1715,-1999.4903,-19057.5996,-3362.4418,89.91792144,-21057.0899,-3272.52387856,-24329.6137786
1716,-1996.8876,-19105.806,-3342.9459,90.68835168,-21102.6936,-3252.25754832,-24354.9511483
1717,-1986.523,-19139.5288,-3312.1967,89.5420368,-21126.0518,-3222.6546632,-24348.7064632
1718,-1961.3403,-19118.1781,-3344.2181,91.90414224,-21079.5184,-3252.31395776,-24331.8323578
1719,-2013.955,-19048.9237,-3331.2246,90.95711112,-21062.8787,-3240.26748888,-24303.1461889
1720,-2008.6888,-19034.8396,-3358.1158,88.80311952,-21043.5284,-3269.31268048,-24312.8410805
1721,-1984.0865,-19172.1589,-3310.3532,90.6883848,-21156.2454,-3219.6648152,-24375.9102152
1722,-1994.426,-19139.2578,-3306.5477,90.40830552,-21133.6838,-3216.13939448,-24349.8231945
1723,-1982.118,-19066.7609,-3358.872,92.2447008,-21048.8789,-3266.6272992,-24315.5061992
1724,-1994.1128,-19117.5523,-3306.5756,89.8322868,-21111.6651,-3216.7433132,-24328.4084132
